,title,price,link
146,"Lenovo IdeaPad Slim 5 Intel Core Ultra 5 125H Built-in AI 16"" (40.6cm) WUXGA-IPS 300Nit Thin & Light Laptop (16GB/1TB SSD/Win 11/MSO 21/FHD+IR Cam/1Yr ADP Free/3 mon Game Pass/Grey/1.9Kg), 83DC0042IN  ","80,299",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0Mjk1NjI3MTU5NjExOTg6MTcyMTI0MDQyNjpzcF9hdGZfbmV4dDozMDAxMzcyNDEwOTU2MzI6OjA6Og&url=%2FLenovo-IdeaPad-40-64cm-WUXGA-IPS-83DC0042IN%2Fdp%2FB0CSSPYJWK%2Fref%3Dsr_1_34_sspa%3Fcrid%3D25E96DT0LIJB0%26dib%3DeyJ2IjoiMSJ9.jnm8p_5Ia0lzRD_7mlEzj3Y6F9nIc1uvOMdaFrYV21J8uU_ITguMsWuLnspGHdzXOwZdWb-3nBQMR2qZQbdmDLDzgu5nsqIW-w7WiDHbTwqndJ1Ju_Vd_OaRb1vKdcURUtgRALRUUPRlSBIVUIcUMJoj-g3NiMtr9ZRb6dGwygKEX1-C28bfCM-zgw7cjrZ8oa8Vc9HcEJlsoRlU3DLogeVPRc1flbQG_0KKKflGmWM.QSxuBzJhzo55cvHifwpEcPH79t56exKBSSFBYwfBdjY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721240426%26sprefix%3Dlapto%252Caps%252C284%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
147,"ZEBRONICS PRO Series Z NBC 4S, Intel Core 12th Gen i5 Processor 16GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180Â° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Midnight Blue,1.76 Kg  ","32,990",https://amazon.in//ZEBRONICS-4S-16GB-Midnight-Blue/dp/B0CJ74TL53/ref=sr_1_195?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.d5K473SUQdVwl3cc_IZIzLuQfFNpB6CniGzi6_a84972aWBaO8arJLgw02BeGUMP9Y8XxBtlCO1pfPV518zf1Z4LtSxqm6LY38dVoPgjsE5SRFVjnjEkLb_wKbF8I586yReIimfEePrJTEcnMNjOks_1QgC5blJAYSpQKbyPddNQqGuOv4Y7_PFry-ssZEh0_4VM_fQ_wTHhsh1UDgJt5Fg-D4T3FOghPhxERL5FWVc.lqZNwzRfTbxkJf9QyXB7IRU5Y8Wldqd8Blqh0948Eqc&dib_tag=se&keywords=laptop&qid=1721240494&sprefix=lapto%2Caps%2C284&sr=8-195
148,"(Refurbished) Dell Precision 7510 Intel Core i7 - 6920HQ Quad Core Processor, 8GB Ram & 256GBSSD, 15.6 Inches (Numeric Keypad) FHD Screen with Dual Intel & Nvidia Quadro M2000M (4GB Graphic ) Laptop  ","40,590",https://amazon.in//sspa/click?ie=UTF8&spc=MToxNzI5MDgxNzE3MDE2MTk4OjE3MjEyNDA1MDM6c3BfYXRmX25leHQ6MzAwMTUzOTI5NzI0OTMyOjowOjo&url=%2FRefurbished-Dell-Precision-7510-Intel%2Fdp%2FB0CZDT2PXL%2Fref%3Dsr_1_193_sspa%3Fcrid%3D25E96DT0LIJB0%26dib%3DeyJ2IjoiMSJ9.5GJSUdf8u4zoLTLQOor7gTI0aqYUmU_UcmGPcDdAlQKlDvm8WSi-DZ44-rjuRfvH4w6Aoe1oMQ72mldBB3ZsgbuNGFg2FSJ8X4WOOg9O3qlnHgHQa27AjjUwASPnModjpzz0S0qMSNdbvFLIXNFjtOBAXlZ5nDr-RqU6-321G8yeQZ1vEv7eX8HGjpk5FN7aU_dD6WMkOLpOD-2NODnov_WD5UTn-8NIiL7ps73Iz2M.SxgtLgb_TwDb-jTljrm1f7tlKiqvAElAKRU3bIJT1F8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721240503%26sprefix%3Dlapto%252Caps%252C284%26sr%3D8-193-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
149,"(Refurbished) Dell Latitude Laptop 7390 Intel Core i7 Mobile-8th Gen Processor, 4 GB Ram & 2TB SSD, 13.3 Inches FHD 1080p 1.17KG Light Weight Notebook Computer  ","35,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxNzI5MDgxNzE3MDE2MTk4OjE3MjEyNDA1MDM6c3BfYXRmX25leHQ6MjAxMjQ0NDMxNzYwOTg6OjA6Og&url=%2FRenewed-Dell-Latitude-Mobile-8th-Processor%2Fdp%2FB0BVZY57JN%2Fref%3Dsr_1_194_sspa%3Fcrid%3D25E96DT0LIJB0%26dib%3DeyJ2IjoiMSJ9.5GJSUdf8u4zoLTLQOor7gTI0aqYUmU_UcmGPcDdAlQKlDvm8WSi-DZ44-rjuRfvH4w6Aoe1oMQ72mldBB3ZsgbuNGFg2FSJ8X4WOOg9O3qlnHgHQa27AjjUwASPnModjpzz0S0qMSNdbvFLIXNFjtOBAXlZ5nDr-RqU6-321G8yeQZ1vEv7eX8HGjpk5FN7aU_dD6WMkOLpOD-2NODnov_WD5UTn-8NIiL7ps73Iz2M.SxgtLgb_TwDb-jTljrm1f7tlKiqvAElAKRU3bIJT1F8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721240503%26sprefix%3Dlapto%252Caps%252C284%26sr%3D8-194-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
150,"ASUS Vivobook Pro 15 OLED, AMD Ryzen 5 5600H, 15.6"" (39.62 cm) FHD OLED, Creator/Gaming Laptop (16GB/512GB SSD/4GB RTX 3050/Win11/Backlit KB/FP Sensor/Silver/1.65 kg), M3500QC-L1502WS  ","58,990",https://amazon.in//ASUS-Vivobook-RTX-3050-Windows-M3500QC-L1502WS/dp/B0BMPPSLHZ/ref=sr_1_195?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.5GJSUdf8u4zoLTLQOor7gTI0aqYUmU_UcmGPcDdAlQKlDvm8WSi-DZ44-rjuRfvH4w6Aoe1oMQ72mldBB3ZsgbuNGFg2FSJ8X4WOOg9O3qlnHgHQa27AjjUwASPnModjpzz0S0qMSNdbvFLIXNFjtOBAXlZ5nDr-RqU6-321G8yeQZ1vEv7eX8HGjpk5FN7aU_dD6WMkOLpOD-2NODnov_WD5UTn-8NIiL7ps73Iz2M.SxgtLgb_TwDb-jTljrm1f7tlKiqvAElAKRU3bIJT1F8&dib_tag=se&keywords=laptop&qid=1721240503&sprefix=lapto%2Caps%2C284&sr=8-195
151,"HP Laptop 14, IntelÂ® Coreâ„¢ i3-1215U, 14-inch(35.6 cm), FHD,8GB DDR4,512GB SSD,MSO,Dual speakers,Win 11,Silver, 1.46 kg,14s-dq5138TU  ","37,690",https://amazon.in//HP-i3-1215U-14-inch-speakers-14s-dq5138TU/dp/B0CXMX4NJ2/ref=sr_1_196?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.5GJSUdf8u4zoLTLQOor7gTI0aqYUmU_UcmGPcDdAlQKlDvm8WSi-DZ44-rjuRfvH4w6Aoe1oMQ72mldBB3ZsgbuNGFg2FSJ8X4WOOg9O3qlnHgHQa27AjjUwASPnModjpzz0S0qMSNdbvFLIXNFjtOBAXlZ5nDr-RqU6-321G8yeQZ1vEv7eX8HGjpk5FN7aU_dD6WMkOLpOD-2NODnov_WD5UTn-8NIiL7ps73Iz2M.SxgtLgb_TwDb-jTljrm1f7tlKiqvAElAKRU3bIJT1F8&dib_tag=se&keywords=laptop&qid=1721240503&sprefix=lapto%2Caps%2C284&sr=8-196
152,"(Refurbished) HP Chromebook 13 G1 6th Gen Intel Core m5 Thin & Light FHD Laptop (8 GB RAM/32 GB eMMC + 32 GB MicroSD Card/13.3"" (33.8 cm) FHD/Chrome OS/WiFi/Bluetooth/Webcam/Intel Graphics)  ","13,599",https://amazon.in//Refurbished-HP-Chromebook-Bluetooth-Graphics/dp/B0BXGXYF97/ref=sr_1_197?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.5GJSUdf8u4zoLTLQOor7gTI0aqYUmU_UcmGPcDdAlQKlDvm8WSi-DZ44-rjuRfvH4w6Aoe1oMQ72mldBB3ZsgbuNGFg2FSJ8X4WOOg9O3qlnHgHQa27AjjUwASPnModjpzz0S0qMSNdbvFLIXNFjtOBAXlZ5nDr-RqU6-321G8yeQZ1vEv7eX8HGjpk5FN7aU_dD6WMkOLpOD-2NODnov_WD5UTn-8NIiL7ps73Iz2M.SxgtLgb_TwDb-jTljrm1f7tlKiqvAElAKRU3bIJT1F8&dib_tag=se&keywords=laptop&qid=1721240503&sprefix=lapto%2Caps%2C284&sr=8-197
153,"Samsung Galaxy Book2 Pro Intel 12th Gen i5 EvoTM 33.78cm (13.3"") AMOLED Thin & Light Laptop (16 GB/512 GB SSD/Windows 11/MS Office/Backlit KB/Fingerprint Sensor/Silver/0.87Kg), NP930XED-KB3IN  ","72,990",https://amazon.in//Samsung-33-78cm-Windows-Fingerprint-NP930XED-KB3IN/dp/B09V1FDNS9/ref=sr_1_198?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.5GJSUdf8u4zoLTLQOor7gTI0aqYUmU_UcmGPcDdAlQKlDvm8WSi-DZ44-rjuRfvH4w6Aoe1oMQ72mldBB3ZsgbuNGFg2FSJ8X4WOOg9O3qlnHgHQa27AjjUwASPnModjpzz0S0qMSNdbvFLIXNFjtOBAXlZ5nDr-RqU6-321G8yeQZ1vEv7eX8HGjpk5FN7aU_dD6WMkOLpOD-2NODnov_WD5UTn-8NIiL7ps73Iz2M.SxgtLgb_TwDb-jTljrm1f7tlKiqvAElAKRU3bIJT1F8&dib_tag=se&keywords=laptop&qid=1721240503&sprefix=lapto%2Caps%2C284&sr=8-198
154,"Lenovo IdeaPad 3 12th Gen Intel Core i5-1235U 15.6"" (39.62cm) FHD Thin and Light Laptop (8GB/512GB SDD/Windows 11/Office 2021/Backlit/1Yr ADP Free/3months Game Pass/Arctic Grey/1.63Kg), 82RK00EDIN  ","48,990",https://amazon.in//Lenovo-i5-1235U-Anti-Glare-Warranty-82RK00EDIN/dp/B0B7R7FF23/ref=sr_1_199?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.5GJSUdf8u4zoLTLQOor7gTI0aqYUmU_UcmGPcDdAlQKlDvm8WSi-DZ44-rjuRfvH4w6Aoe1oMQ72mldBB3ZsgbuNGFg2FSJ8X4WOOg9O3qlnHgHQa27AjjUwASPnModjpzz0S0qMSNdbvFLIXNFjtOBAXlZ5nDr-RqU6-321G8yeQZ1vEv7eX8HGjpk5FN7aU_dD6WMkOLpOD-2NODnov_WD5UTn-8NIiL7ps73Iz2M.SxgtLgb_TwDb-jTljrm1f7tlKiqvAElAKRU3bIJT1F8&dib_tag=se&keywords=laptop&qid=1721240503&sprefix=lapto%2Caps%2C284&sr=8-199
155,"MSI Thin 15, Intel Core i7-12650H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050, Cosmos Gray/1.86Kg), B12UCX-1694IN  ","60,990",https://amazon.in//MSI-i7-12650H-Windows-GeForce-B12UCX-1694IN/dp/B0CV9S7ZV6/ref=sr_1_200?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.5GJSUdf8u4zoLTLQOor7gTI0aqYUmU_UcmGPcDdAlQKlDvm8WSi-DZ44-rjuRfvH4w6Aoe1oMQ72mldBB3ZsgbuNGFg2FSJ8X4WOOg9O3qlnHgHQa27AjjUwASPnModjpzz0S0qMSNdbvFLIXNFjtOBAXlZ5nDr-RqU6-321G8yeQZ1vEv7eX8HGjpk5FN7aU_dD6WMkOLpOD-2NODnov_WD5UTn-8NIiL7ps73Iz2M.SxgtLgb_TwDb-jTljrm1f7tlKiqvAElAKRU3bIJT1F8&dib_tag=se&keywords=laptop&qid=1721240503&sprefix=lapto%2Caps%2C284&sr=8-200
156,"Dell 14 Thin & Light Laptop, Intel Core i5-1235U Processor, 8GB + 512GB SSD, 14.0"" (35.62cm) FHD AG 250 nits Display, Windows 11 + MSO'21 & 15 Month McAfee, Grey, Spill-Resistant Keyboard, 1.48kg  ","45,990",https://amazon.in//Dell-Laptop-i5-1235U-Processor-Spill-Resistant/dp/B0D2DNCMB4/ref=sr_1_201?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.5GJSUdf8u4zoLTLQOor7gTI0aqYUmU_UcmGPcDdAlQKlDvm8WSi-DZ44-rjuRfvH4w6Aoe1oMQ72mldBB3ZsgbuNGFg2FSJ8X4WOOg9O3qlnHgHQa27AjjUwASPnModjpzz0S0qMSNdbvFLIXNFjtOBAXlZ5nDr-RqU6-321G8yeQZ1vEv7eX8HGjpk5FN7aU_dD6WMkOLpOD-2NODnov_WD5UTn-8NIiL7ps73Iz2M.SxgtLgb_TwDb-jTljrm1f7tlKiqvAElAKRU3bIJT1F8&dib_tag=se&keywords=laptop&qid=1721240503&sprefix=lapto%2Caps%2C284&sr=8-201
157,"(Refurbished) HP EliteBook 6th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) HD Display/Windows 11/MS Office/WiFi/BT/Webcam/Intel Graphics)  ","20,394",https://amazon.in//Refurbished-HP-EliteBook-Display-Graphics/dp/B0CY5HYYZK/ref=sr_1_35?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.jnm8p_5Ia0lzRD_7mlEzj3Y6F9nIc1uvOMdaFrYV21J8uU_ITguMsWuLnspGHdzXOwZdWb-3nBQMR2qZQbdmDLDzgu5nsqIW-w7WiDHbTwqndJ1Ju_Vd_OaRb1vKdcURUtgRALRUUPRlSBIVUIcUMJoj-g3NiMtr9ZRb6dGwygKEX1-C28bfCM-zgw7cjrZ8oa8Vc9HcEJlsoRlU3DLogeVPRc1flbQG_0KKKflGmWM.QSxuBzJhzo55cvHifwpEcPH79t56exKBSSFBYwfBdjY&dib_tag=se&keywords=laptop&qid=1721240426&sprefix=lapto%2Caps%2C284&sr=8-35
158,"MSI Thin A15, Ryzen 5 7535HS, 40CM FHD 144Hz Gaming Laptop(16GB/512 GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050, GDDR6 4GB/Cosmos Gray/1.86Kg), B7UCX-068IN  ","57,990",https://amazon.in//MSI-7535HS-Windows-GeForce-B7UCX-068IN/dp/B0CV5DR3ZQ/ref=sr_1_202?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.5GJSUdf8u4zoLTLQOor7gTI0aqYUmU_UcmGPcDdAlQKlDvm8WSi-DZ44-rjuRfvH4w6Aoe1oMQ72mldBB3ZsgbuNGFg2FSJ8X4WOOg9O3qlnHgHQa27AjjUwASPnModjpzz0S0qMSNdbvFLIXNFjtOBAXlZ5nDr-RqU6-321G8yeQZ1vEv7eX8HGjpk5FN7aU_dD6WMkOLpOD-2NODnov_WD5UTn-8NIiL7ps73Iz2M.SxgtLgb_TwDb-jTljrm1f7tlKiqvAElAKRU3bIJT1F8&dib_tag=se&keywords=laptop&qid=1721240503&sprefix=lapto%2Caps%2C284&sr=8-202
159,"(Refurbished) Dell Latitude Laptop 3380 Intel Core i5 Mobile-7th Gen Processor , 4 GB Ram & 256 GB SSD, 13.3 Inches 1.69Kg Notebook Computer  ","21,790",https://amazon.in//sspa/click?ie=UTF8&spc=MToxNzI5MDgxNzE3MDE2MTk4OjE3MjEyNDA1MDM6c3BfbXRmOjMwMDE1MzEzOTA2NjMzMjo6MDo6&url=%2FRefurbished-Dell-Latitude-Mobile-7th-Processor%2Fdp%2FB0CXY23SJD%2Fref%3Dsr_1_203_sspa%3Fcrid%3D25E96DT0LIJB0%26dib%3DeyJ2IjoiMSJ9.5GJSUdf8u4zoLTLQOor7gTI0aqYUmU_UcmGPcDdAlQKlDvm8WSi-DZ44-rjuRfvH4w6Aoe1oMQ72mldBB3ZsgbuNGFg2FSJ8X4WOOg9O3qlnHgHQa27AjjUwASPnModjpzz0S0qMSNdbvFLIXNFjtOBAXlZ5nDr-RqU6-321G8yeQZ1vEv7eX8HGjpk5FN7aU_dD6WMkOLpOD-2NODnov_WD5UTn-8NIiL7ps73Iz2M.SxgtLgb_TwDb-jTljrm1f7tlKiqvAElAKRU3bIJT1F8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721240503%26sprefix%3Dlapto%252Caps%252C284%26sr%3D8-203-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
160,"HP 15s 12th Gen Intel Core i5, 15/6inch (39.6 cm), 8GB RAM, 512GB SSD, Intel Iris Xe Graphics, Backlit Kb, (Win 11 Home, Natural Silver, 1.69kg), fq5202TU / fq5329TU  ","49,951",https://amazon.in//HP-Graphics-Backlit-fq5202TU-fq5329TU/dp/B0CJM5Z6FY/ref=sr_1_204?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.5GJSUdf8u4zoLTLQOor7gTI0aqYUmU_UcmGPcDdAlQKlDvm8WSi-DZ44-rjuRfvH4w6Aoe1oMQ72mldBB3ZsgbuNGFg2FSJ8X4WOOg9O3qlnHgHQa27AjjUwASPnModjpzz0S0qMSNdbvFLIXNFjtOBAXlZ5nDr-RqU6-321G8yeQZ1vEv7eX8HGjpk5FN7aU_dD6WMkOLpOD-2NODnov_WD5UTn-8NIiL7ps73Iz2M.SxgtLgb_TwDb-jTljrm1f7tlKiqvAElAKRU3bIJT1F8&dib_tag=se&keywords=laptop&qid=1721240503&sprefix=lapto%2Caps%2C284&sr=8-204
161,"HP 250 G9 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 7M657PA Thin and Light Laptop (15.6 inch, Silver, 2.3 kg)  ","33,200",https://amazon.in//HP-Intel-Core-12th-1215U/dp/B0CKHWTWSZ/ref=sr_1_205?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.5GJSUdf8u4zoLTLQOor7gTI0aqYUmU_UcmGPcDdAlQKlDvm8WSi-DZ44-rjuRfvH4w6Aoe1oMQ72mldBB3ZsgbuNGFg2FSJ8X4WOOg9O3qlnHgHQa27AjjUwASPnModjpzz0S0qMSNdbvFLIXNFjtOBAXlZ5nDr-RqU6-321G8yeQZ1vEv7eX8HGjpk5FN7aU_dD6WMkOLpOD-2NODnov_WD5UTn-8NIiL7ps73Iz2M.SxgtLgb_TwDb-jTljrm1f7tlKiqvAElAKRU3bIJT1F8&dib_tag=se&keywords=laptop&qid=1721240503&sprefix=lapto%2Caps%2C284&sr=8-205
162,"Chuwi HeroBook Plus 15.6"" FHD Laptop, Intel Celeron N4020 Dual Core Processor Upto 2.80GHz, 8GB RAM, 256GB SSD, Intel UHD Graphics, Windows 11,WiFi 6,Webcam,BT 5.2,HDMI Port,38Wh, 1.74kg (Iron Gray)  ","18,990",https://amazon.in//Chuwi-HeroBook-Plus-Processor-Graphics/dp/B0CP98RG6F/ref=sr_1_206?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.5GJSUdf8u4zoLTLQOor7gTI0aqYUmU_UcmGPcDdAlQKlDvm8WSi-DZ44-rjuRfvH4w6Aoe1oMQ72mldBB3ZsgbuNGFg2FSJ8X4WOOg9O3qlnHgHQa27AjjUwASPnModjpzz0S0qMSNdbvFLIXNFjtOBAXlZ5nDr-RqU6-321G8yeQZ1vEv7eX8HGjpk5FN7aU_dD6WMkOLpOD-2NODnov_WD5UTn-8NIiL7ps73Iz2M.SxgtLgb_TwDb-jTljrm1f7tlKiqvAElAKRU3bIJT1F8&dib_tag=se&keywords=laptop&qid=1721240503&sprefix=lapto%2Caps%2C284&sr=8-206
163,"HP Laptop 15s, AMD Ryzenâ„¢ 5 5500U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers, Backlit KB (Win 11+MSO 2021, Silver, 1.69 kg), eq2304AU  ","39,490",https://amazon.in//HP-15-6-inch-Graphics-Speakers-eq2304AU/dp/B0CY2P29D6/ref=sr_1_207?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.5GJSUdf8u4zoLTLQOor7gTI0aqYUmU_UcmGPcDdAlQKlDvm8WSi-DZ44-rjuRfvH4w6Aoe1oMQ72mldBB3ZsgbuNGFg2FSJ8X4WOOg9O3qlnHgHQa27AjjUwASPnModjpzz0S0qMSNdbvFLIXNFjtOBAXlZ5nDr-RqU6-321G8yeQZ1vEv7eX8HGjpk5FN7aU_dD6WMkOLpOD-2NODnov_WD5UTn-8NIiL7ps73Iz2M.SxgtLgb_TwDb-jTljrm1f7tlKiqvAElAKRU3bIJT1F8&dib_tag=se&keywords=laptop&qid=1721240503&sprefix=lapto%2Caps%2C284&sr=8-207
164,"ASUS Vivobook Go 15 (2023), AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Silver/1.8 Kg), E1504FA-NJ541WS  ","44,990",https://amazon.in//ASUS-Vivobook-Integrated-Graphics-E1504FA-NJ541WS/dp/B0BQSH511C/ref=sr_1_208?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.5GJSUdf8u4zoLTLQOor7gTI0aqYUmU_UcmGPcDdAlQKlDvm8WSi-DZ44-rjuRfvH4w6Aoe1oMQ72mldBB3ZsgbuNGFg2FSJ8X4WOOg9O3qlnHgHQa27AjjUwASPnModjpzz0S0qMSNdbvFLIXNFjtOBAXlZ5nDr-RqU6-321G8yeQZ1vEv7eX8HGjpk5FN7aU_dD6WMkOLpOD-2NODnov_WD5UTn-8NIiL7ps73Iz2M.SxgtLgb_TwDb-jTljrm1f7tlKiqvAElAKRU3bIJT1F8&dib_tag=se&keywords=laptop&qid=1721240503&sprefix=lapto%2Caps%2C284&sr=8-208
165,"HP Victus Gaming Laptop, 12th Gen Intel Core i5-12450H,4GB RTX 2050 GPU,15.6-inch(39.6 cm),FHD,IPS,144Hz,16GB DDR4,512GB SSD,Backlit KB,MSO,B&O,9ms response time(Blue, 2.29 kg),fa1373TX/fa1227TX  ","60,899",https://amazon.in//HP-i5-12450H-15-6-inch-response-fa1373TX/dp/B0D2DDJ6PJ/ref=sr_1_209?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.5GJSUdf8u4zoLTLQOor7gTI0aqYUmU_UcmGPcDdAlQKlDvm8WSi-DZ44-rjuRfvH4w6Aoe1oMQ72mldBB3ZsgbuNGFg2FSJ8X4WOOg9O3qlnHgHQa27AjjUwASPnModjpzz0S0qMSNdbvFLIXNFjtOBAXlZ5nDr-RqU6-321G8yeQZ1vEv7eX8HGjpk5FN7aU_dD6WMkOLpOD-2NODnov_WD5UTn-8NIiL7ps73Iz2M.SxgtLgb_TwDb-jTljrm1f7tlKiqvAElAKRU3bIJT1F8&dib_tag=se&keywords=laptop&qid=1721240503&sprefix=lapto%2Caps%2C284&sr=8-209
166,"HP 15s, 11th Gen Intel Core i3 8GB RAM/1TB HDD+256 GB SSD 15.6-inches/39.6 cm FHD Laptop/Windows 11/Intel UHD Graphics/Dual Speakers/Alexa/MSO/Fast Charge/1.75 Kg, 15s-du3614TU  ","47,430",https://amazon.in//HP-15-6-inches-Graphics-Speakers-15s-du3614TU/dp/B0B6F6PM6C/ref=sr_1_210?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.5GJSUdf8u4zoLTLQOor7gTI0aqYUmU_UcmGPcDdAlQKlDvm8WSi-DZ44-rjuRfvH4w6Aoe1oMQ72mldBB3ZsgbuNGFg2FSJ8X4WOOg9O3qlnHgHQa27AjjUwASPnModjpzz0S0qMSNdbvFLIXNFjtOBAXlZ5nDr-RqU6-321G8yeQZ1vEv7eX8HGjpk5FN7aU_dD6WMkOLpOD-2NODnov_WD5UTn-8NIiL7ps73Iz2M.SxgtLgb_TwDb-jTljrm1f7tlKiqvAElAKRU3bIJT1F8&dib_tag=se&keywords=laptop&qid=1721240503&sprefix=lapto%2Caps%2C284&sr=8-210
167,"ASUS TUF F15 Gaming Laptop, Intel Core i5-11400H 11th Gen, 15.6-inch (39.62 cm) FHD 144Hz,(16GB RAM/512GB SSD/4GB NVIDIA GeForce RTX 2050/Windows 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W  ","53,990",https://amazon.in//ASUS-SmartChoice-i5-11400H-GeForce-FX506HF-HN025W/dp/B0C27SD9YR/ref=sr_1_211?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.5GJSUdf8u4zoLTLQOor7gTI0aqYUmU_UcmGPcDdAlQKlDvm8WSi-DZ44-rjuRfvH4w6Aoe1oMQ72mldBB3ZsgbuNGFg2FSJ8X4WOOg9O3qlnHgHQa27AjjUwASPnModjpzz0S0qMSNdbvFLIXNFjtOBAXlZ5nDr-RqU6-321G8yeQZ1vEv7eX8HGjpk5FN7aU_dD6WMkOLpOD-2NODnov_WD5UTn-8NIiL7ps73Iz2M.SxgtLgb_TwDb-jTljrm1f7tlKiqvAElAKRU3bIJT1F8&dib_tag=se&keywords=laptop&qid=1721240503&sprefix=lapto%2Caps%2C284&sr=8-211
168,"Acer Aspire Lite AMD Ryzen 5 5500U Premium Thin and Light Laptop (16 GB RAM/512 GB SSD/Windows 11 Home) AL15-41, 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  ","34,999",https://amazon.in//Acer-Premium-Windows-AL15-41-Display/dp/B0CB7S1RTX/ref=sr_1_36?crid=25E96DT0LIJB0&dib=eyJ2IjoiMSJ9.jnm8p_5Ia0lzRD_7mlEzj3Y6F9nIc1uvOMdaFrYV21J8uU_ITguMsWuLnspGHdzXOwZdWb-3nBQMR2qZQbdmDLDzgu5nsqIW-w7WiDHbTwqndJ1Ju_Vd_OaRb1vKdcURUtgRALRUUPRlSBIVUIcUMJoj-g3NiMtr9ZRb6dGwygKEX1-C28bfCM-zgw7cjrZ8oa8Vc9HcEJlsoRlU3DLogeVPRc1flbQG_0KKKflGmWM.QSxuBzJhzo55cvHifwpEcPH79t56exKBSSFBYwfBdjY&dib_tag=se&keywords=laptop&qid=1721240426&sprefix=lapto%2Caps%2C284&sr=8-36
169,"(Refurbished) Dell Precision 7520 Intel Core i7 - 7920HQ Quad Core Processor 7th Gen, 8 GB Ram & 1TB SSD, 15.6 Inches (Numeric Keypad) FHD Screen with Nvidia Quadro M2200 (4GB Graphic Card) Laptop  ","52,590",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3NTE2MTI1NTk4MzE5MTk4OjE3MjEyNDA1MTI6c3BfYXRmX25leHQ6MzAwMTQ4NTM0ODc3MDMyOjowOjo&url=%2FRefurbished-Dell-Precision-7520-Intel%2Fdp%2FB0CXXMJWMM%2Fref%3Dsr_1_209_sspa%3Fcrid%3D25E96DT0LIJB0%26dib%3DeyJ2IjoiMSJ9.K4chQ8rMaaLVkbjmjybuO1LKsrhaf5vnEKa8I1rTekTx6VmdknlLzafLHa9AqdxyvKiMpiU-ISWxBZ43wNFz9CtzOrTZF553naa87Z5taavrZB4Q3owjyveipSmvSiY6wdugJ38qbKvJFVmnHGzOmhMQj_HQd2on0UNstQBm9qGG-Jvenrwf2MeN8Ji3ZZ--vGCVQhe4GEUpKuArU0BRnBVc4IDhdQeZ0BcdeILyGaI.F5MZao962AkkFd9AjK6tX_s5lGr3cTCuU_taGY6IYqg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721240512%26sprefix%3Dlapto%252Caps%252C284%26sr%3D8-209-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
